Name_of_meal,MealIngredients,Snack (all types),Breakfast,Lunch,Dinner,Carbs,Protein,Calories,Meal Name,Dairy Free,Gluten Free,Pescatarian,Vegan,Vegetarian,Paleo,Meal Name.1,Soy,Milk,Dairy,Wheat,Shellfish,Peanuts,Treenuts,Eggs,Fish,Nuts,Meal Name.2,Milk.1,Butter,Cheese,Yogurt,Ice Cream,Whey,Apples,Oranges,Bananas,Cherries,Dates,Watermelons,Bread,Cereal,Rice,Pasta,Wheat.1,Oats,Sweet Potatoes,Beets,Spinach,Broccoli,Cauliflower,Brussel sprout,Beef,Chicken,Fish.1,Eggs.1,Cheese.1,Beans,Fat
"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Asparagus (1 cup)",,,,,Yes,27,80,580,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Asparagus (1 cup)",1,0,1,1,1,0,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Asparagus (1 cup)",0,1,1,0,0,0,0,0,0,0,"1 cup of tofu, 1 banana",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1/2 cup)",,,,,Yes,29,45,583,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1/2 cup)",1,0,0,3,0,3,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1/2 cup)",0,1,1,0,1,0,0,0,1,0,"Scrambled eggs (2 eggs), 1 cup of orange juice",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.9
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",,,,,Yes,50,37,585,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",1,0,0,2,2,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",0,1,1,0,0,0,0,0,1,0,"Scrambled eggs (2 eggs), 1/4 cup of granola",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9.8
"Tilapia (4 oz), 2 cups of mashed potatoes, 1 cup of mixed veggies",,,,,Yes,83,32,589,"Tilapia (4 oz), 2 cups of mashed potatoes, 1 cup of mixed veggies",1,0,0,1,1,0,"Tilapia (4 oz), 2 cups of mashed potatoes, 1 cup of mixed veggies",0,1,1,0,0,0,0,1,1,0,"Scrambled eggs (2 eggs), 1 cup of apple juice",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3
"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",,,,,Yes,44,33,595,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",1,0,1,1,1,0,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",0,1,1,0,0,0,0,0,0,0,1 sesame bagel,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
"1 cup of cheese ravioli with 1/2 cup of meat sauce, a side salad (3 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of dressing - Balsamic, Italian, or Greek)",,,,,Yes,45,28,595,"1 cup of cheese ravioli with 1/2 cup of meat sauce, a side salad (3 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of dressing - Balsamic, Italian, or Greek)",1,0,0,0,0,1,"1 cup of cheese ravioli with 1/2 cup of meat sauce, a side salad (3 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of dressing - Balsamic, Italian, or Greek)",1,2,1,0,0,0,0,0,0,0,"1/2 of a plain bagel with peanut butter, 1/2 cup of cherries (~11 cherries)",1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Cauliflower (1/2 cup)",,,,,Yes,45,33,595,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Cauliflower (1/2 cup)",1,0,1,1,1,0,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Cauliflower (1/2 cup)",0,1,1,0,0,0,0,0,0,0,"1/2 of a plain bagel with peanut butter, 1 cup of cherries (~21 cherries)",1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,,,Yes,38,42,599,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",1,0,1,1,1,0,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,1,1,0,0,0,1,0,0,2,"1 english muffin with 1 tbsp of butter, 1 hard boiled egg",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.6
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,,,Yes,46,38,599,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",1,0,0,2,2,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,1,1,0,0,0,1,0,1,2,"Chicken or turkey sausage (1 link), 1 cup of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26.6
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1 cup)",,,,,Yes,44,42,600,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1 cup)",1,0,1,1,1,0,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1 cup)",0,1,1,0,0,0,0,0,0,0,"Chicken or turkey sausage (1 link), 1 cup of breakfast potatoes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1 cup)",,,,,Yes,52,38,600,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1 cup)",1,0,0,2,2,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Steamed Snow Peas (1 cup)",0,1,1,0,0,0,0,0,1,0,"2 eggs (over easy), 2 cups of apple juice",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Steamed Carrots (1/2 cup)",,,,,Yes,48,41,605,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Steamed Carrots (1/2 cup)",1,0,1,1,1,0,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Steamed Carrots (1/2 cup)",0,1,1,0,0,0,0,0,0,0,"3 slices of bacon, 1 cup of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"1 portion of ground beef (~4.5 oz), 1 1/2 sweet potatoes, 1 peach or plum, 1 cup of milk (1% or skim)",,,,,Yes,57,35,605,"1 portion of ground beef (~4.5 oz), 1 1/2 sweet potatoes, 1 peach or plum, 1 cup of milk (1% or skim)",1,0,1,1,1,1,"1 portion of ground beef (~4.5 oz), 1 1/2 sweet potatoes, 1 peach or plum, 1 cup of milk (1% or skim)",0,1,1,0,0,0,0,0,0,0,"3 slices of bacon, 1 cup of breakfast potatoes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Roasted Eggplant (1/2 cup)",,,,,Yes,52,37,610,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Roasted Eggplant (1/2 cup)",1,0,0,2,2,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Roasted Eggplant (1/2 cup)",0,1,1,0,0,0,0,1,1,0,1 plan bagel and 1/2 of a banana,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",,,,,Yes,47,42,615,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",1,0,1,1,1,1,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",0,1,1,0,0,0,0,0,0,0,"Scrambled eggs (2 eggs), 1 cup of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.4
"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Carrots (1/2 cup)",,,,,Yes,50,33,615,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Carrots (1/2 cup)",1,0,1,1,1,0,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Carrots (1/2 cup)",0,1,1,0,0,0,0,0,0,0,"1 Strawberry-Almond Smoothie (10 strawberries, 1 cup of almond milk, ice)",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",,,,,Yes,55,38,615,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",1,0,0,2,2,1,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",0,1,1,0,0,0,0,0,1,0,"Scrambled eggs (2 eggs), 1 cup of breakfast potatoes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.2
"Lean Ground Turkey (6 oz), 1 cup of mashed potatoes, side salad with a light dressing (2 tbsp)",,,,,Yes,42,37,617,"Lean Ground Turkey (6 oz), 1 cup of mashed potatoes, side salad with a light dressing (2 tbsp)",1,0,1,1,2,0,"Lean Ground Turkey (6 oz), 1 cup of mashed potatoes, side salad with a light dressing (2 tbsp)",1,2,1,0,0,0,0,0,0,0,"1 cup of tofu, 1 cup of applesauce",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Sauteed Green Beans (1 cup)",,,,,Yes,35,80,620,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Sauteed Green Beans (1 cup)",1,0,1,1,1,1,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Sauteed Green Beans (1 cup)",0,1,1,0,0,0,0,0,0,0,2 bananas with peanut butter (4 tsp) and raisins (~20),1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Corn (1/2 cup)",,,,,Yes,40,79,620,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Corn (1/2 cup)",1,0,1,1,1,1,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Roasted Corn (1/2 cup)",0,1,1,0,0,0,0,0,0,0,"4 slices of ham, 1 cup of watermelon",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
"8 oz filet of salmon, 2 cups of asparagus with butter (2 tbsp)",,,,,Yes,5,72,628,"8 oz filet of salmon, 2 cups of asparagus with butter (2 tbsp)",1,0,0,3,2,1,"8 oz filet of salmon, 2 cups of asparagus with butter (2 tbsp)",0,1,1,0,0,0,0,0,1,0,"1 plain bagel, and 1 banana",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9
"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1 cup)",,,,,Yes,36,47,628,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1 cup)",1,0,0,3,0,3,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Quinoa (1/2 cup), Sauteed Green Beans (1 cup)",0,1,1,0,1,0,0,0,1,0,"2 eggs, 1 cinnamon raisin bagel",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.9
"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Peas and Carrots (1 cup)",,,,,Yes,41,80,630,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Peas and Carrots (1 cup)",1,0,1,1,1,0,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Peas and Carrots (1 cup)",0,1,1,0,0,0,0,0,0,0,"Chicken or turkey sausage (2 links), 1 cup of orange juice",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Roasted Corn (1 cup)",,,,,Yes,59,44,630,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Roasted Corn (1 cup)",1,0,1,1,1,1,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Roasted Corn (1 cup)",0,1,1,0,0,0,0,0,0,0,"Chicken or turkey sausage (2 links), 1/4 cup of granola",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5
"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Broccoli with Lemon (1 cup)",,,,,Yes,50,36,640,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Broccoli with Lemon (1 cup)",1,0,1,1,1,0,"Flat Iron Steak (4 oz serving), Mashed Sweet Potatoes (1 cup), Steamed Broccoli with Lemon (1 cup)",0,1,1,0,0,0,0,0,0,0,"Chicken or turkey sausage (2 links), 1 cup of apple juice",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",,,,,Yes,36,43,644,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",1,0,1,1,1,0,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1/2 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",1,2,1,0,0,0,0,0,0,0,"4 slices of ham, 2 cups of strawberries (~16 strawberries)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1/2 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",,,,,Yes,44,39,644,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1/2 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",1,0,0,2,2,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1/2 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",1,2,1,0,0,0,0,0,1,0,"Chicken or turkey sausage (2 links), 1 cup of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.7
"6 oz chicken breast with a light sauce or marinade, 1 cup of mashed potatoes, 2 cups of steamed broccoli",,,,,Yes,59,66,646,"6 oz chicken breast with a light sauce or marinade, 1 cup of mashed potatoes, 2 cups of steamed broccoli",1,0,1,1,1,0,"6 oz chicken breast with a light sauce or marinade, 1 cup of mashed potatoes, 2 cups of steamed broccoli",0,1,1,0,0,0,0,0,0,0,"Chicken or turkey sausage (2 links), 1 cup of breakfast potatoes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6
"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Roasted Vegetables (1 cup)",,,,,Yes,58,38,650,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Roasted Vegetables (1 cup)",1,0,0,2,2,0,"Salmon (5 oz filet) with a honey mustard glaze, Mashed Sweet Potatoes (1 cup), Roasted Vegetables (1 cup)",0,1,1,0,0,0,0,0,1,0,"Chicken or turkey sausage (1 link), 2 cups of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.8
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Roasted Corn (1/2 cup)",,,,,Yes,59,43,660,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Roasted Corn (1/2 cup)",1,0,1,1,1,1,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Roasted Corn (1/2 cup)",0,1,1,0,0,0,0,0,0,0,"Scrambled eggs (4 eggs), 1 cup of orange juice",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7
"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 sweet potato with whipped butter (1 tbsp), 1 cup of roasted carrots",,,,,Yes,47,36,668,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 sweet potato with whipped butter (1 tbsp), 1 cup of roasted carrots",1,0,0,3,2,1,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 sweet potato with whipped butter (1 tbsp), 1 cup of roasted carrots",0,1,1,0,0,0,0,0,1,0,"Scrambled eggs (4 eggs), 1/4 cup of granola",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29.7
"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Braised Collard Greens (1 cup)",,,,,Yes,54,44,670,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Braised Collard Greens (1 cup)",1,0,1,1,1,0,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Braised Collard Greens (1 cup)",0,1,1,0,0,0,0,0,0,0,"3 slices of bacon, 2 cups of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7
"1 cup of tofu, 1 cup of brown rice, and 1 cup of carrots with hummus (5 tbsp), 1 cup of milk (1% or skim)",,,,,Yes,84,40,671,"1 cup of tofu, 1 cup of brown rice, and 1 cup of carrots with hummus (5 tbsp), 1 cup of milk (1% or skim)",1,0,0,0,0,4,"1 cup of tofu, 1 cup of brown rice, and 1 cup of carrots with hummus (5 tbsp), 1 cup of milk (1% or skim)",1,1,1,0,0,0,0,0,0,0,"Scrambled eggs (4 eggs), 1 cup of apple juice",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7
"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,,,Yes,38,80,679,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",1,0,1,1,1,0,"Herb Roasted Chicken Breast (8 oz serving), Mashed Sweet Potatoes (1/2 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",0,1,1,0,0,0,1,0,0,2,"1 wheat bagel, 2 1/2 eggs",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30.2
"6 oz pork tenderloin, 1 side salad with ranch dressing (2 tbsp), 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear), 1 cup of milk (1% or skim)",,,,,Yes,65,61,686,"6 oz pork tenderloin, 1 side salad with ranch dressing (2 tbsp), 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear), 1 cup of milk (1% or skim)",1,0,1,1,2,2,"6 oz pork tenderloin, 1 side salad with ranch dressing (2 tbsp), 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear), 1 cup of milk (1% or skim)",2,3,1,0,0,0,0,0,0,0,"1 small avocado, 2 slices of mixed-grain bread",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4
"1 veggie burger (2.5 oz), 1 cup of mashed potatoes, 2 cups of steamed broccoli",,,,,Yes,95,30,687,"1 veggie burger (2.5 oz), 1 cup of mashed potatoes, 2 cups of steamed broccoli",1,0,0,0,0,0,"1 veggie burger (2.5 oz), 1 cup of mashed potatoes, 2 cups of steamed broccoli",0,1,1,0,0,0,0,1,0,0,"Scrambled eggs (2 eggs), 2 cups of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.8
"Tilapia (4 oz), 2 cups of mashed potatoes, 1 1/2 cups of roasted vegetables",,,,,Yes,112,36,688,"Tilapia (4 oz), 2 cups of mashed potatoes, 1 1/2 cups of roasted vegetables",1,0,0,1,1,0,"Tilapia (4 oz), 2 cups of mashed potatoes, 1 1/2 cups of roasted vegetables",0,1,1,0,0,0,0,0,1,0,"1 whole wheat bagel, 2 stalks of celery with 2 tbsp of peanut butter",1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
"6 oz chicken breast with a light sauce or marinade, 1 cup of white rice, 1 cup of mixed veggies, 1 cup of milk (1% or skim)",,,,,Yes,72,69,704,"6 oz chicken breast with a light sauce or marinade, 1 cup of white rice, 1 cup of mixed veggies, 1 cup of milk (1% or skim)",1,0,1,1,1,2,"6 oz chicken breast with a light sauce or marinade, 1 cup of white rice, 1 cup of mixed veggies, 1 cup of milk (1% or skim)",0,1,1,0,0,0,0,1,0,0,"Scrambled eggs (4 eggs), 1 cup of oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.9
"1 cup of tofu, 2 cups of mashed potatoes, 1 piece of fruit (banana, apple, pear)",,,,Yes,Yes,100,29,711,"1 cup of tofu, 2 cups of mashed potatoes, 1 piece of fruit (banana, apple, pear)",1,0,0,0,0,1,"1 cup of tofu, 2 cups of mashed potatoes, 1 piece of fruit (banana, apple, pear)",1,1,1,0,0,0,0,0,0,0,"Scrambled eggs (4 eggs), 1 cup of breakfast potatoes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp)",,,,,Yes,34,61,717,"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp)",1,0,1,3,1,1,"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp)",1,2,1,0,0,0,0,0,0,0,"Chicken or turkey sausage (1 link), 2 cups of breakfast potatoes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.9
